expenditure_date,payee_name,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
NA,Godaddy.com LLC,4455 N Hayden Rd  Scottsdale  Arizona 85260,Business/Group/Organization,12.17,Bieber (Alexander) for Maryland State Senate,Media,Online Advertising,NA,Debit Card,NA,Electoral,Internet site domain purchased for 1yr.  alexbieber.com,NA
NA,MAILCHIMP,675 Ponce de Leon Ave NE  Suite 5000  atlanta  Georgia 30308,Business/Group/Organization,11.66,Arikan  Lauren Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,MAILCHIMP,675 Ponce de Leon Ave NE  Suite 5000  atlanta  Georgia 30308,Business/Group/Organization,11.66,Arikan  Lauren Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,KINGSVILLE VOLUNTEER FIRE COMPANY,11601 Bellvue Ave  Kingsville  Maryland 21087,Business/Group/Organization,100,Arikan  Lauren Friends Of,Media,Book/Brochure Advertising,NA,Check,NA,Electoral,NA,NA
NA,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,30000,Glassman  Barry Friends Of,Media,Consulting Fees - General,NA,Wire Transfer,NA,Electoral,NA,NA
NA,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,70000,Glassman  Barry Friends Of,Media,Consulting Fees - Media,NA,EFT,NA,Electoral,Digital media placement,NA
NA,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,4000,Glassman  Barry Friends Of,Media,Consulting Fees - Media,NA,EFT,NA,Electoral,Monthly retainer September 2022,NA
NA,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,4000,Glassman  Barry Friends Of,Media,Consulting Fees - Media,NA,EFT,NA,Electoral,Monthly retainer October 2022,NA
NA,Strategic Partners and Media  LLC,1851A McGuckian Street  Annapolis  Maryland 21401,Business/Group/Organization,75000,Glassman  Barry Friends Of,Media,Consulting Fees - Media,NA,EFT,NA,Electoral,Digital media placement,NA
NA,Insider Management Group LLC,1215 Lorene Drive  Pasadena  Maryland 21122,Business/Group/Organization,62,Penman  Aaron Committee to Elect,Media,Billboards / Outdoor Advertising,NA,Check,NA,Electoral,2nd Annual Back the Blue Banner - Outdoor Banner,NA
NA,Meta Platforms,Glebe Park Dr  Easton  Maryland 21601,Business/Group/Organization,10,Strickland  Wade Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Meta Platforms Inc,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Meta Platforms Inc,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,13.34,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Squarespace Inc,225 Varick St  12th Floor  New York  New York 10014,Business/Group/Organization,34.98,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Squarespace Inc,225 Varick St  12th Floor  New York  New York 10014,Business/Group/Organization,6.36,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Squarespace Inc,225 Varick St  12th Floor  New York  New York 10014,Business/Group/Organization,7.42,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Meta Platforms Inc,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,44.21,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Squarespace Inc,225 Varick St  12th Floor  New York  New York 10014,Business/Group/Organization,34.98,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,Squarespace Inc,225 Varick St  12th Floor  New York  New York 10014,Business/Group/Organization,6.36,Henderson  Paul Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,SabrePoint Public Affairs  LLC,212 S Meramec Ave  Ste 1406  Clayton  Missouri 63105,Business/Group/Organization,900,District 10 Unity Slate,Media,Phones / Robo calls,NA,Debit Card,NA,Electoral,NA,NA
NA,Google Domain,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,6.36,Brooks  David Authority of Citizens for,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Google Domain,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,6.36,Brooks  David Authority of Citizens for,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Daniel C. Smith,278 Ternwing Drive  Arnold  Maryland 21012,Business/Group/Organization,2500,Hornberger  Kevin Friends of,Media,Consulting Fees - Media,NA,EFT,NA,Electoral,NA,NA
NA,MailChimp,675 Ponce de Leion Avenue NE  Suite 5000  Atlanta  Georgia 30308,Business/Group/Organization,74.19,Hornberger  Kevin Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,MailChimp,675 Ponce de Leion Avenue NE  Suite 5000  Atlanta  Georgia 30308,Business/Group/Organization,74.19,Hornberger  Kevin Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,karin miller,26170 High Banks Dr  Salisbury  Maryland 21801,Business/Group/Organization,25,Miller  Karin Friends of,Media,Online Advertising,NA,Credit Card/Visa,Meta - Facebook,Electoral,Facebook post boost,NA
NA,karin miller,26170 High Banks Dr  Salisbury  Maryland 21801,Business/Group/Organization,25,Miller  Karin Friends of,Media,Online Advertising,NA,Credit Card/Visa,Meta - facebook,Electoral,Facebook post boost,NA
NA,karin miller,26170 High Banks Dr  Salisbury  Maryland 21801,Business/Group/Organization,25.92,Miller  Karin Friends of,Media,Online Advertising,NA,Credit Card/Visa,Meta - facebook,Electoral,NA,NA
NA,karin miller,26170 High Banks Dr  Salisbury  Maryland 21801,Business/Group/Organization,19.08,Miller  Karin Friends of,Media,Online Advertising,NA,Credit Card/Visa,meta - facebook,Electoral,Facebook post boost,NA
NA,Willie Young d/b/a Pure Media Group,4388 Lottsford Vista Road  Lanham  Maryland 20706,Business/Group/Organization,1000,Franklin  Mel Friends Of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Suite 329  Waltham  Massachusetts 02451,Business/Group/Organization,624.34,Franklin  Mel Friends Of,Media,Survey/Polls,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Skipio,615 150 E  American Fork  Utah 84003,Business/Group/Organization,314,Franklin  Mel Friends Of,Media,Phones / Robo calls,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Suite 329  Waltham  Massachusetts 02451,Business/Group/Organization,624.24,Franklin  Mel Friends Of,Media,Survey/Polls,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Worcester County Veterans Memorial Foundation,PO Box 1576  Ocean Pines  Maryland 21811,Business/Group/Organization,100,Carozza  Mary Beth Friends of,Media,Billboards / Outdoor Advertising,NA,Check,NA,Electoral,NA,NA
NA,Republican Women Of Worcester County,6 Whaler Lane  Ocean Pines  Maryland 21811,Business/Group/Organization,200,Carozza  Mary Beth Friends of,Media,Book/Brochure Advertising,NA,Check,NA,Electoral,NA,NA
NA,Fruitland Lion's Club,1704 Mount Hermon Rd  Salisbury  Maryland 21804,Business/Group/Organization,50,Carozza  Mary Beth Friends of,Media,Billboards / Outdoor Advertising,NA,Check,NA,Electoral,NA,NA
NA,Salisbury Chamber of Commerce,144 East Main Street  Salisbury  Maryland 21801,Business/Group/Organization,125,Carozza  Mary Beth Friends of,Media,Billboards / Outdoor Advertising,NA,Check,NA,Electoral,NA,NA
NA,Google.com,111 8th Ave.  New York  New York 10011,Business/Group/Organization,2.11,Carozza  Mary Beth Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Coastal Media Consultants,6638 Forest Grove Road  Parsonsburg  Maryland 21842,Business/Group/Organization,575,Carozza  Mary Beth Friends of,Media,Videos,NA,Check,NA,Electoral,NA,NA
NA,Coastal Media Consultants,6638 Forest Grove Road  Parsonsburg  Maryland 21842,Business/Group/Organization,1500,Carozza  Mary Beth Friends of,Media,Consulting Fees - General,NA,Check,NA,Electoral,NA,NA
NA,Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,12,Beachley  Victoria Vote,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Forever Media,1666 Blairs Pond Road  Milford  Delaware 19963,Business/Group/Organization,1320,Carozza  Mary Beth Friends of,Media,Radio,NA,Debit Card,NA,Electoral,NA,NA
NA,Independent News Media,P.O. Box 1385  Salisbury  Maryland 21802,Business/Group/Organization,1895,Carozza  Mary Beth Friends of,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,Ocean City Today,8200 Coastal Hwy  Ocean City  Maryland 21842,Business/Group/Organization,711,Carozza  Mary Beth Friends of,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,The County Times,P o Box 250  Hollywood  Maryland 20636,Business/Group/Organization,249,Andrews  Dorothy Friends of,Media,Newspaper,NA,Debit Card,NA,Electoral,Invoice#42566,NA
NA,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,29,Andrews  Dorothy Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,NationBuilder,PO Box 811428  Los Angeles  California 90081,Business/Group/Organization,35,St. Mary's County Democratic Central Committee,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
